,Key,Quantità_x,Quantità_y,Differenza
623,Balsamo Moringa & limone (150 ml)__DISTRIBUTORI__ROMANIA,113.0,0.0,inf
624,Balsamo Moringa & limone (150 ml)__DISTRIBUTORI__SPAGNA,1140.0,0.0,inf
631,Balsamo Moringa & limone (150 ml)__GAS__ITALIA,226.0,50.984566541767414,4.4327139628588785
633,Balsamo Moringa & limone (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,2467.0,2.5560341910568626e-07,9651670578.70987
650,Balsamo Moringa & limone (150 ml)__PRIVATE LABEL__ITALIA,185.0,2.399514750707454,77.09892174884779
662,Balsamo leave in Moringa & lino (150 ml)__DISTRIBUTORI__ITALIA,907.0,2.3926911606409353,379.0710706504386
663,Balsamo leave in Moringa & lino (150 ml)__DISTRIBUTORI__PAESI BASSI,310.0,0.0,inf
664,Balsamo leave in Moringa & lino (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,840.0,0.0,inf
665,Balsamo leave in Moringa & lino (150 ml)__DISTRIBUTORI__ROMANIA,137.0,0.0,inf
666,Balsamo leave in Moringa & lino (150 ml)__DISTRIBUTORI__SPAGNA,1146.0,6.3875565036241815,179.41132878429815
673,Balsamo leave in Moringa & lino (150 ml)__GAS__ITALIA,312.0,90.17395049174479,3.4599792767043387
677,Balsamo leave in Moringa & lino (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,3209.0,0.021648016004380672,148235.29321812352
684,Balsamo leave in Moringa & lino (150 ml)__NEGOZI AL DETTAGLIO__ITALIA,9559.0,3102.369284822086,3.0811934758270367
690,Balsamo leave in Moringa & lino (150 ml)__PRIVATE LABEL__ITALIA,324.0,32.689410254074176,9.911466664028268
737,Balsamo solido lucidante - LIMONE BIO E SPIRULINA (40 g)__LASAPONARIA E-COMMERCE__ITALIA,1263.0,0.7237927218985352,1744.9747169149534
749,Balsamo solido lucidante - LIMONE BIO E SPIRULINA (40 g)__PRIVATE LABEL__ITALIA,103.0,1.1191642879322063e-08,9203295808.36654
758,Balsamo solido ristrutturante - COCCO BIO E AMLA (40 g)__DISTRIBUTORI__ITALIA,138.0,20.318021001897762,6.792000066695
760,Balsamo solido ristrutturante - COCCO BIO E AMLA (40 g)__DISTRIBUTORI__REPUBBLICA CECA,120.0,16.00000000000023,7.499999999999892
769,Balsamo solido ristrutturante - COCCO BIO E AMLA (40 g)__LASAPONARIA E-COMMERCE__ITALIA,1323.0,2.663216427883079,496.7677377431988
798,Barra sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (1 kg)__LASAPONARIA E-COMMERCE__ITALIA,129.0,4.245131576156e-312,inf
799,Barra sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,522.0,136.3150250063945,3.829365104657488
810,Barra sapone all'olio extrav. d'oliva - CALENDULA e GERME DI GRANO (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,444.0,134.45526499984885,3.3022135652367286
820,Barra sapone all'olio extrav. d'oliva - EXTRAVERGINE (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,250.0,52.13559298943441,4.795188577804495
829,Barra sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (1 kg)__LASAPONARIA E-COMMERCE__ITALIA,151.0,2.5608469708580983e-10,589648665923.2213
830,Barra sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,475.0,150.52781007139257,3.1555630801691477
838,Barra sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (1 kg)__LASAPONARIA E-COMMERCE__ITALIA,132.0,6.946391531803298e-31,1.9002672019803718e+32
839,Barra sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,550.0,140.93948747138003,3.90238399378092
849,Barra sapone all'olio extrav. d'oliva - MIELE e LAVANDA (1 kg)__LASAPONARIA E-COMMERCE__ITALIA,146.0,1.8984697816088558e-08,7690404209.45086
850,Barra sapone all'olio extrav. d'oliva - MIELE e LAVANDA (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,600.0,147.9282506710165,4.056020383384129
859,Barra sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,321.0,88.74099133263721,3.6172685833175096
869,Barra sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,318.0,55.79722772525872,5.699207881183769
880,Barra sapone all'olio extrav. d'oliva - ROSA e KARITE' (1 kg)__LASAPONARIA E-COMMERCE__ITALIA,161.0,5.041614598574881e-15,3.1934214099885788e+16
881,Barra sapone all'olio extrav. d'oliva - ROSA e KARITE' (1 kg)__NEGOZI AL DETTAGLIO__ITALIA,628.0,138.6152074887783,4.530527431853682
903,Biglietto Ecoauguri__PRIVATE LABEL__ITALIA,400.0,0.0,inf
904,Biglietto Ecoauguri__STRUTTURA RICETTIVA__AUSTRIA,200.0,0.0,inf
906,Biglietto auguri di Natale__BIOSTORIE__ITALIA,1600.0,0.0,inf
907,Biglietto auguri di Natale__LASAPONARIA E-COMMERCE__ITALIA,1400.0,0.0,inf
908,Biglietto auguri di Natale__PRIVATE LABEL__ITALIA,400.0,0.0,inf
909,Biglietto auguri di Natale__STRUTTURA RICETTIVA__AUSTRIA,200.0,0.0,inf
914,Bio bagnetto corpo e capelli (190 ml)__CATENA DI NEGOZI__ITALIA,474.0,119.2889466537519,3.9735450206952736
917,Bio bagnetto corpo e capelli (190 ml)__DISTRIBUTORI__ITALIA,2391.0,620.9733830812531,3.8504065796442397
919,Bio bagnetto corpo e capelli (190 ml)__DISTRIBUTORI__REPUBBLICA CECA,924.0,0.0,inf
926,Bio bagnetto corpo e capelli (190 ml)__GAS__ITALIA,415.0,74.46210303193313,5.573304850415345
928,Bio bagnetto corpo e capelli (190 ml)__LASAPONARIA E-COMMERCE__ITALIA,3540.0,0.37174288682674,9522.71079136991
943,Bio bagnetto corpo e capelli (190 ml)__PRIVATE LABEL__ITALIA,392.0,51.424449649111374,7.622833159611147
946,Bio bagnetto corpo e capelli (190 ml)__STRUTTURA RICETTIVA__ITALIA,117.0,11.4564283190235,10.212606995997215
955,Bio crema lenitiva viso e corpo (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,344.0,0.0,inf
961,Bio crema lenitiva viso e corpo (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,1317.0,0.9824252906449159,1340.559951521048
974,Bio crema lenitiva viso e corpo (150 ml)__PRIVATE LABEL__ITALIA,171.0,1.9824910115075e-06,86255119.95132346
983,Bio detergente cambio pannolino (190 ml)__DISTRIBUTORI__REPUBBLICA CECA,420.0,0.0,inf
988,Bio detergente cambio pannolino (190 ml)__GAS__ITALIA,192.0,21.274725047869822,9.024793484662421
990,Bio detergente cambio pannolino (190 ml)__LASAPONARIA E-COMMERCE__ITALIA,2757.0,3.685265707787972,748.1143067035049
1001,Bio detergente cambio pannolino (190 ml)__PRIVATE LABEL__ITALIA,418.0,24.92077120232802,16.773156681481503
1005,Bio olio mamma e bimbo (30 ml)__BIOSTORIE__ITALIA,323.0,83.48595412090813,3.868914279068031
1008,Bio olio mamma e bimbo (30 ml)__DISTRIBUTORI__ITALIA,352.0,0.0,inf
1009,Bio olio mamma e bimbo (30 ml)__DISTRIBUTORI__REPUBBLICA CECA,125.0,0.0,inf
1016,Bio olio mamma e bimbo (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,319.0,6.500001237089932,49.07691373652987
1033,Bio pasta protettiva per il cambio (50 ml)__DISTRIBUTORI__ITALIA,1105.0,101.06907361148893,10.933116931967112
1035,Bio pasta protettiva per il cambio (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,240.0,0.0,inf
1037,Bio pasta protettiva per il cambio (50 ml)__E-RETAILERS__AUSTRIA,160.0,15.556599165688832,10.285024271428886
1042,Bio pasta protettiva per il cambio (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1560.0,0.1398277520543048,11156.583561424515
1054,Bio pasta protettiva per il cambio (50 ml)__PRIVATE LABEL__ITALIA,160.0,8.65203875120778e-09,18492751200.13359
1062,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__CATENA DI NEGOZI__ITALIA",420.0,0.0,inf
1066,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__DISTRIBUTORI__ITALIA",2553.0,305.2147013078163,8.36460363495151
1067,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__DISTRIBUTORI__REPUBBLICA CECA",2221.0,582.4664577012082,3.813095107253921
1068,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__DISTRIBUTORI__ROMANIA",241.0,0.0,inf
1081,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__LASAPONARIA E-COMMERCE__ITALIA",6247.0,71.95870275834962,86.81368285610372
1094,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__PRIVATE LABEL__ITALIA",840.0,215.2059730516091,3.903237387368228
1095,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__STRUTTURA RICETTIVA__AUSTRIA",181.0,21.927540954826938,8.254459557178764
1096,"Biocao balsamo labbra ALBICOCCOLO (5,7 ml)__STRUTTURA RICETTIVA__ITALIA",201.0,6.114843343000427,32.870833924156344
1103,"Biocao balsamo labbra IALURONICO (5,7 ml)__DISTRIBUTORI__ALBANIA",150.0,0.0,inf
1105,"Biocao balsamo labbra IALURONICO (5,7 ml)__DISTRIBUTORI__PORTOGALLO",340.0,0.0,inf
1120,"Biocao balsamo labbra IALURONICO (5,7 ml)__GAS__ITALIA",777.0,165.12354244029038,4.705567652662053
1124,"Biocao balsamo labbra IALURONICO (5,7 ml)__LASAPONARIA E-COMMERCE__ITALIA",11690.0,0.31577390771775904,37020.15813937548
1137,"Biocao balsamo labbra IALURONICO (5,7 ml)__NON PIU' CLIENTE__0",126.0,18.5356927713193,6.797695751353986
1138,"Biocao balsamo labbra IALURONICO (5,7 ml)__PRIVATE LABEL__ITALIA",2149.0,0.12935258024215002,16613.507020710673
1139,"Biocao balsamo labbra IALURONICO (5,7 ml)__STRUTTURA RICETTIVA__AUSTRIA",352.0,65.3117655351116,5.389534291654768
1140,"Biocao balsamo labbra IALURONICO (5,7 ml)__STRUTTURA RICETTIVA__ITALIA",250.0,21.73029903228083,11.504673710592735
1147,"Biocao balsamo labbra MELOGRANO (5,7 ml)__DISTRIBUTORI__ALBANIA",135.0,0.0,inf
1149,"Biocao balsamo labbra MELOGRANO (5,7 ml)__DISTRIBUTORI__BULGARIA",200.0,0.0,inf
1152,"Biocao balsamo labbra MELOGRANO (5,7 ml)__DISTRIBUTORI__PORTOGALLO",355.0,0.0,inf
1153,"Biocao balsamo labbra MELOGRANO (5,7 ml)__DISTRIBUTORI__REPUBBLICA CECA",361.0,0.0,inf
1154,"Biocao balsamo labbra MELOGRANO (5,7 ml)__DISTRIBUTORI__ROMANIA",386.0,60.0,6.433333333333334
1166,"Biocao balsamo labbra MELOGRANO (5,7 ml)__LASAPONARIA E-COMMERCE__ITALIA",5740.0,863.3884553043221,6.648224173876403
1177,"Biocao balsamo labbra MELOGRANO (5,7 ml)__NEGOZI AL DETTAGLIO__REP.SAN MARINO",105.0,0.0,inf
1181,"Biocao balsamo labbra MELOGRANO (5,7 ml)__STRUTTURA RICETTIVA__AUSTRIA",212.0,62.0425769388879,3.417008294301195
1182,"Biocao balsamo labbra MELOGRANO (5,7 ml)__STRUTTURA RICETTIVA__ITALIA",160.0,0.7464787707737289,214.33965206292365
1190,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__DISTRIBUTORI__AUSTRIA",105.0,0.0,inf
1194,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__DISTRIBUTORI__GRECIA ",288.0,0.0,inf
1196,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__DISTRIBUTORI__REPUBBLICA CECA",2400.0,0.0,inf
1197,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__DISTRIBUTORI__ROMANIA",233.0,0.0,inf
1198,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__DISTRIBUTORI__SPAGNA",582.0,121.86834448992875,4.775645410101528
1207,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__GAS__ITALIA",540.0,169.45031611040866,3.186774816331133
1209,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__LASAPONARIA E-COMMERCE__ITALIA",3716.0,33.680900807274725,110.32959068592912
1221,"Biodeo Fresh - Tea tree, Zenzero, Lime (50 ml)__PRIVATE LABEL__ITALIA",302.0,11.108000024802699,27.18761247080247
1233,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__DISTRIBUTORI__CINA",388.0,0.0,inf
1235,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__DISTRIBUTORI__GRECIA ",192.0,0.0,inf
1237,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__DISTRIBUTORI__REPUBBLICA CECA",1056.0,0.0,inf
1238,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__DISTRIBUTORI__ROMANIA",184.0,0.0,inf
1246,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__GAS__ITALIA",354.0,62.288290702724375,5.683251153727946
1248,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__LASAPONARIA E-COMMERCE__ITALIA",2699.0,1.5307457299354717e-07,17631928982.181618
1262,"Biodeo Soft - Iris, Bardana, Calendula (50 ml)__PRIVATE LABEL__ITALIA",292.0,0.023521903350583396,12413.961389428026
1269,Biodeo Solido Cotton Cloud - neutro (40 g)__DISTRIBUTORI__ITALIA,390.0,0.0,inf
1271,Biodeo Solido Cotton Cloud - neutro (40 g)__DISTRIBUTORI__REPUBBLICA CECA,601.0,91.72547585901069,6.552160066455087
1279,Biodeo Solido Cotton Cloud - neutro (40 g)__LASAPONARIA E-COMMERCE__ITALIA,1537.0,39.12459326346021,39.28475344523151
1289,Biodeo Solido Cotton Cloud - neutro (40 g)__PRIVATE LABEL__ITALIA,213.0,24.62177064740585,8.65088067995799
1296,Biodeo Solido Himalaya - fresco (40 g)__DISTRIBUTORI__ITALIA,531.0,32.58950620240962,16.29358839320918
1298,Biodeo Solido Himalaya - fresco (40 g)__DISTRIBUTORI__REPUBBLICA CECA,601.0,116.1593451700832,5.173927238656536
1308,Biodeo Solido Himalaya - fresco (40 g)__LASAPONARIA E-COMMERCE__ITALIA,2810.0,1.997242730945402,1406.9396555870185
1322,Biodeo Solido Himalaya - fresco (40 g)__PRIVATE LABEL__ITALIA,284.0,7.921816072390546e-22,3.585036529563076e+23
1323,Biodeo Solido Himalaya - fresco (40 g)__STRUTTURA RICETTIVA__AUSTRIA,120.0,28.571037512764548,4.200057486410431
1324,Biodeo Solido Himalaya - fresco (40 g)__STRUTTURA RICETTIVA__ITALIA,153.0,0.0,inf
1330,Biodeo Solido Summer Crush - tropicale (40 g)__DISTRIBUTORI__ITALIA,408.0,6.536168940776288,62.42188714778579
1331,Biodeo Solido Summer Crush - tropicale (40 g)__DISTRIBUTORI__PORTOGALLO,101.0,0.0,inf
1332,Biodeo Solido Summer Crush - tropicale (40 g)__DISTRIBUTORI__REPUBBLICA CECA,541.0,166.24383241962522,3.2542560654787605
1333,Biodeo Solido Summer Crush - tropicale (40 g)__E-RETAILERS__AUSTRIA,257.0,55.32050558681493,4.6456553003964824
1341,Biodeo Solido Summer Crush - tropicale (40 g)__LASAPONARIA E-COMMERCE__ITALIA,1636.0,7.128666039249989e-05,22949595.211674757
1353,Biodeo Solido Summer Crush - tropicale (40 g)__PRIVATE LABEL__ITALIA,221.0,6.776657243640159,32.61194893801171
1359,Biodeo Solido Sweet Hug - floreale (40 g)__DISTRIBUTORI__ITALIA,399.0,21.0048415390497,18.99562056958281
1360,Biodeo Solido Sweet Hug - floreale (40 g)__DISTRIBUTORI__REPUBBLICA CECA,541.0,22.189477824287458,24.38092524231685
1370,Biodeo Solido Sweet Hug - floreale (40 g)__LASAPONARIA E-COMMERCE__ITALIA,1458.0,0.40628465031593747,3588.6169927075057
1381,Biodeo Solido Sweet Hug - floreale (40 g)__PRIVATE LABEL__ITALIA,188.0,7.9863427626334555,23.540186739744684
1391,Biodeo refill Alaska - fresco sport (40 ml)__DISTRIBUTORI__REPUBBLICA CECA,600.0,132.9449752283286,4.513145374389065
1411,Biodeo refill Alaska - fresco sport (40 ml)__STRUTTURA RICETTIVA__ITALIA,203.0,23.800047599976185,8.529394705925005
1418,Biodeo refill Grace - delicato (40 ml)__DISTRIBUTORI__REPUBBLICA CECA,120.0,0.0,inf
1431,Biodeo refill Grace - delicato (40 ml)__NEGOZI AL DETTAGLIO__ITALIA,2494.0,248.50414077173735,10.03605007246481
1437,Biodeo refill Grace - delicato (40 ml)__STRUTTURA RICETTIVA__ITALIA,119.0,27.291666611353065,4.360305352348734
1449,Biodeo refill Sunrise - tropicale (40 ml)__E-RETAILERS__ITALIA,545.0,7.0,77.85714285714286
1470,Biodeo spray canapa (100 ml)__DISTRIBUTORI__BULGARIA,130.0,29.99999999999992,4.3333333333333455
1471,Biodeo spray canapa (100 ml)__DISTRIBUTORI__ITALIA,368.0,0.0,inf
1473,Biodeo spray canapa (100 ml)__DISTRIBUTORI__REPUBBLICA CECA,700.0,0.0,inf
1474,Biodeo spray canapa (100 ml)__DISTRIBUTORI__ROMANIA,197.0,0.0,inf
1475,Biodeo spray canapa (100 ml)__E-RETAILERS__AUSTRIA,140.0,0.0,inf
1478,Biodeo spray canapa (100 ml)__GAS__ITALIA,187.0,40.88217011534318,4.574121174888865
1480,Biodeo spray canapa (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,1317.0,0.0008442726642411716,1559922.5887334794
1494,Biodeo spray canapa (100 ml)__PRIVATE LABEL__ITALIA,224.0,54.215131900399655,4.1316878175546545
1497,Biospray protettivo - Difesa naturale (100 ml)__0__ITALIA,117.0,0.0,inf
1499,Biospray protettivo - Difesa naturale (100 ml)__BIOSTORIE__ITALIA,1261.0,354.3568226934,3.5585599577718714
1501,Biospray protettivo - Difesa naturale (100 ml)__DISTRIBUTORI__BULGARIA,200.0,44.444444397699186,4.500000004732957
1502,Biospray protettivo - Difesa naturale (100 ml)__DISTRIBUTORI__ITALIA,898.0,0.0,inf
1504,Biospray protettivo - Difesa naturale (100 ml)__DISTRIBUTORI__REPUBBLICA CECA,300.0,0.0,inf
1505,Biospray protettivo - Difesa naturale (100 ml)__DISTRIBUTORI__ROMANIA,167.0,25.0,6.68
1544,Bocciolo - miscela di oli essenziali con note dolci e floreali (10 ml)__DISTRIBUTORI__ITALIA,392.0,0.0,inf
1548,Bocciolo - miscela di oli essenziali con note dolci e floreali (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,239.0,34.16034439277905,6.996416583274282
1550,Bocciolo - miscela di oli essenziali con note dolci e floreali (10 ml)__NEGOZI AL DETTAGLIO__ITALIA,1052.0,292.11979923012143,3.6012622313603346
1559,Brufolo Kill - Siero urto localizzato (15 ml)__CATENA DI NEGOZI__ITALIA,118.0,6.493781167270044,18.17123136128202
1561,Brufolo Kill - Siero urto localizzato (15 ml)__DISTRIBUTORI__ITALIA,416.0,0.0,inf
1564,Brufolo Kill - Siero urto localizzato (15 ml)__DISTRIBUTORI__REPUBBLICA CECA,166.0,0.0,inf
1575,Brufolo Kill - Siero urto localizzato (15 ml)__LASAPONARIA E-COMMERCE__ITALIA,1792.0,33.519381607515776,53.461606809541934
1593,Buono Regalo Negozio__LASAPONARIA E-COMMERCE__ITALIA,231.0,1.5000000000000213,153.9999999999978
1595,Buono Regalo Negozio__STRUTTURA RICETTIVA__AUSTRIA,130.0,0.0,inf
1596,Buono Regalo Negozio__STRUTTURA RICETTIVA__ITALIA,137.0,38.94736695477593,3.5175676999957077
1602,Burro di cacao (100 g)__E-RETAILERS__ITALIA,213.0,32.59259165510489,6.535227460705427
1606,Burro di cacao (100 g)__LASAPONARIA E-COMMERCE__ITALIA,237.0,76.1786152936177,3.1111093196761748
1609,Burro di cacao (100 g)__NEGOZI AL DETTAGLIO__ITALIA,325.0,62.452937926537174,5.203918515127255
1617,Burro di karitè BIO (50 ml)__CATENA DI NEGOZI__ITALIA,780.0,65.54118933995083,11.900913118226688
1618,Burro di karitè BIO (50 ml)__DISTRIBUTORI__ITALIA,1961.0,178.26239261135643,11.000637718777437
1619,Burro di karitè BIO (50 ml)__DISTRIBUTORI__PORTOGALLO,130.0,0.0,inf
1621,Burro di karitè BIO (50 ml)__E-RETAILERS__AUSTRIA,180.0,0.0,inf
1625,Burro di karitè BIO (50 ml)__GAS__ITALIA,105.0,27.642613760658243,3.7984830562383
1626,Burro di karitè BIO (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1773.0,3.2772088898492306e-12,541009151260287.1
1634,Burro di karitè BIO (50 ml)__PRIVATE LABEL__ITALIA,211.0,11.607951246704944,18.177195571862423
1646,Burro di karité biologico (250 ml)__LASAPONARIA E-COMMERCE__ITALIA,495.0,1.6013908805386863,309.10629379473465
1664,Burro smagliature ultra-elasticizzante (150 ml)__DISTRIBUTORI__ITALIA,320.0,0.0,inf
1665,Burro smagliature ultra-elasticizzante (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,337.0,0.0,inf
1675,Burro smagliature ultra-elasticizzante (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,747.0,0.012800962153115825,58354.98855983854
1679,Burro smagliature ultra-elasticizzante (150 ml)__NEGOZI AL DETTAGLIO__ITALIA,3713.0,714.1163371451319,5.199432931115531
1688,Burro smagliature ultra-elasticizzante (150 ml)__PRIVATE LABEL__ITALIA,147.0,19.46827123277047,7.550747482527286
1698,Burro struccante - Hip Hip Burro! (45 ml)__DISTRIBUTORI__ITALIA,898.0,0.7127370340633432,1259.9317238792335
1706,Burro struccante - Hip Hip Burro! (45 ml)__GAS__ITALIA,188.0,36.65957971723112,5.128263920375342
1707,Burro struccante - Hip Hip Burro! (45 ml)__LASAPONARIA E-COMMERCE__ITALIA,1962.0,49.00016041592387,40.04068524156091
1719,Burro struccante - Hip Hip Burro! (45 ml)__PRIVATE LABEL__ITALIA,208.0,16.82717980589172,12.360954265620476
1721,Burro struccante - Hip Hip Burro! (45 ml)__STRUTTURA RICETTIVA__ITALIA,113.0,4.6582879367614165,24.257839260696503
1724,Busta Holiday Vibes con manico piatto M (18X8X24) (pz)__LASAPONARIA E-COMMERCE__ITALIA,5269.0,2.6807658153114197e-15,1.9654831354181192e+18
1725,Busta Holiday Vibes con manico piatto M (18X8X24) (pz)__PRIVATE LABEL__ITALIA,500.0,0.0,inf
1727,Busta carta avana con manico piatto L 25+(11x31) (pz)__LASAPONARIA E-COMMERCE__ITALIA,5250.0,912.2123909822117,5.755238639487387
1728,Busta carta avana con manico piatto L 25+(11x31) (pz)__PRIVATE LABEL__ITALIA,1000.0,0.0,inf
1729,Busta carta avana con manico piatto L 25+(11x31) (pz)__STRUTTURA RICETTIVA__AUSTRIA,250.0,0.0,inf
1731,Busta carta avana con manico piatto M (18x8x24) (pz)__BIOSTORIE__SPAGNA,500.0,7.651315142450588e-17,6.534824284336802e+18
1732,Busta carta avana con manico piatto M (18x8x24) (pz)__LASAPONARIA E-COMMERCE__ITALIA,10509.0,1587.7240056638464,6.618908552438282
1733,Busta carta avana con manico piatto M (18x8x24) (pz)__PRIVATE LABEL__ITALIA,1000.0,0.0,inf
1734,Busta carta avana con manico piatto M (18x8x24) (pz)__STRUTTURA RICETTIVA__AUSTRIA,1500.0,0.0,inf
1735,Busta carta avana con manico piatto M (18x8x24) (pz)__STRUTTURA RICETTIVA__ITALIA,2000.0,530.1981458742287,3.772174639921188
1738,Busta carta avana senza manico (12x28) (kg)__LASAPONARIA E-COMMERCE__ITALIA,310.0,62.603260453120505,4.9518187672052445
1750,CAMPIONI DI LABORATORIO__PRIVATE LABEL__GRAN BRETAGNA,131.0,5.280012029393027,24.810549534876596
1758,CBD Crema-gel viso Antiage (50 ml)__DISTRIBUTORI__ITALIA,287.0,40.0,7.175
1759,CBD Crema-gel viso Antiage (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,280.0,0.0,inf
1760,CBD Crema-gel viso Antiage (50 ml)__DISTRIBUTORI__ROMANIA,202.0,25.0,8.08
1761,CBD Crema-gel viso Antiage (50 ml)__E-RETAILERS__AUSTRIA,120.0,0.0,inf
1767,CBD Crema-gel viso Antiage (50 ml)__GAS__ITALIA,123.0,22.14956497467199,5.553156467887763
1770,CBD Crema-gel viso Antiage (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1540.0,383.1424586336245,4.019392696627776
1796,CBD Fluido Dopobarba (50 ml)__DISTRIBUTORI__ITALIA,334.0,0.0,inf
1797,CBD Fluido Dopobarba (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,360.0,0.0,inf
1804,CBD Fluido Dopobarba (50 ml)__GAS__ITALIA,145.0,35.15427159354176,4.124676559267357
1806,CBD Fluido Dopobarba (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1505.0,143.87286392491748,10.460624463452747
